SOCC,Sector Operations Control Center  
SOCCE,special operations command and control element
SOCCENT,"Special Operations Component, United States Central Command"
SOCCET,special operations critical care evacuation team
SOCEUR,"Special Operations Component, United States European Command"
SOCEX,special operations capable exercise
SOC-FWD,special operations command-forward
SOCJFCOM,"Special Operations Command, Joint Forces Command"
SOCM,special operations combat medic
SOCOORD,special operations coordination element
SOCP,special operations communication package
SOCPAC,"Special Operations Command, Pacific"
SOCRATES,"Special Operations Command, Research, Analysis, and Threat Evaluation System"
SOCSOUTH,"Special Operations Component, United States Southern Command"
SOD,special operations division
SOD,"strategy and options decision (Planning, Programming, and Budgeting System)"
SODARS,special operations debrief and retrieval system
SOE,special operations executive
SOF,special operations forces
SOF,supervisor of flying
SOFA,status-of-forces agreement
SOFAR,sound fixing and ranging
SOF-CF,special operations forces-conventional forces
SOFLAM,special operations laser marker
SOFLE,special operations forces liaison element
SOFME,special operations forces medical element
SOFSA,special operations forces support activity
SOG,special operations group
SOI,signal of interest
SOI,signal operating instructions
SOI,space object identification
SOIC,senior officer of the intelligence community
SOJTF,special operations joint task force
SOLAS,safety of life at sea
SOLE,special operations liaison element
SOLIS,signals intelligence (SIGINT) On-line Information System
SOLL,special operations low-level
SOLO,special operations liaison officer
SOM,satellite communications (SATCOM) operational manager
SOM,space object identification
SOM,system operational manager
SOMA,status of mission agreement
SOMARDS,Standard Operation and Maintenance Army Research and Development System
SOMARDS NT,Standard Operation and Maintenance Army Research and Development System Non-Technical
SoO,ship of opportunity
SOOP,"Center for Operations, Plans, and Policy"
SOP,standard operating procedure
SOR,statement of requirement
SORTIEALOT,sortie allotment message
SORTS,Status of Resources and Training System
SOS,special operations squadron
SOSB,special operations support battalion
SOSC,special operations support command (theater army)
SOSCOM,special operations support command
SOSE,special operations staff element
SOSG,station operations support group
SOSR,"suppress, obscure, secure, and reduce"
SOST,special operations support team
SOTA,signals intelligence operational tasking authority
SOTF,special operations task force
SOTSE,special operations theater support element
SOUTHAF,Southern Command Air Forces
SOUTHROC,Southern Region Operational Center (USSOUTHCOM)
SOW,special operations wing
SOW,standoff weapon
SOW,statement of work
SOWT,special operations weather team
SP,security police
SPACEAF,Space Air Forces
SPACECON,control of space information
SPCC,ships parts control center   
SPE,senior procurement executive
SPEAR,strike protection evaluation and antiair research
SPEC,specified
SPECAT,special category
SPECWAR,special warfare
SPG,Strategic Planning Guidance
SPI,sensor point of interest
SPI,special investigative
SPINS,special instructions
SPINTCOMM,special intelligence communications handling system
SPIREP,spot intelligence report
SPLX,simplex
SPM,service postal manager
SPM,system operational manager
SPM,single port manager
SPMAGTF,special purpose Marine air-ground task force
SPO,system program office
SPOC,search and rescue (SAR) points of contact
SPOC,space command operations center
SPOD,seaport of debarkation
SPOE,seaport of embarkation
SPOT,Synchronized Predeployment and Operational Tracker
SPOTREP,spot report
SPP,Security and Prosperity Partnership of North America
SPP,shared production program
SPP,State Partnership Program (NG)
SPR,software problem report
SPRINT,special psychiatric rapid intervention team
SPS,standard positioning service
SPSC,system planning and system control
SPTCONF,support confirmation
SPTD CMD,supported command
SPTG CMD,supporting command
SPTREQ,support request
sqft,square feet
SR,special reconnaissance
SRA,specialized-repair activity
SRAM,short-range air-to-surface attack missile
SRAM,system replacement and modernization
SRB,software release bulletin
SRB,system review board (JOPES)
SRBM,short-range ballistic missile
SRC,security risk category
SRC,service reception center
SRC,service reception center
SRC,standard requirements code
SRC,survival recovery center
SRCC,service reserve coordination center
SRF,secure Reserve force
SRG,Seabee readiness group
SRG,short-range aircraft
SRI,"surveillance, reconnaissance, and intelligence"
SRIG,"surveillance, reconnaissance, and intelligence group"
SRM,"sustainment, restoration, and modernization"
SROC,Senior Readiness Oversight Council
SROC,"Southern Region Operational Center, United States Southern Command"
SROE,standing rules of engagement
SRP,sealift reserve program
SRP,Single Integrated Operational Plan (SIOP) reconnaissance plan
SRP/PDS,stabilization reference package/position determining system
SRR,search and rescue region
SRS,search and rescue sector
SRSG,special representative of the Secretary-General
SRT,scheduled return time
SRT,special reaction team
SRT,strategic relocatable target 
SRT,strategic relocatable target 
SRTD,signals research and target development
S/RTF,search and recovery task force
SRU,search and rescue unit
SR-UAV,short-range unmanned aerial vehicle
SRUF,standing rules for the use of force
SRWBR,short range wide band radio
S/S,steamship
SS,submarine
SSA,software support activity
SSA,space situational awareness
SSA,special support activity 
SSA,strapdown sensor assembly
SSA,supply support activity
SSA,supply support area
SSB,single side band
SSB,support services branch
SSB,surveillance support branch
SSB-SC,single sideband-suppressed carrier
SSC,small scale contingency
SSC,special security center surveillance support center
SSCO,shipper’s service control office
SSCRA,Soldiers and Sailors Civil Relief Act
SSD,strategic studies detachment
SSE,satellite communications (SATCOM) systems expert
SSE,space support element
SSF,software support facility
SSI,standing signal instruction
SSM,surface-to-surface missile
SSMI,special sensor microwave imager
SSMS,single shelter message switch
SSN,"attack submarine, nuclear"
SSN,Social Security number
SSN,space surveillance network
SS (number),sea state (number)
SSO,special security office®
SSO,spot security office
SSP,signals intelligence (SIGINT) support plan
SSPM,single-service postal manager
SSPO,strategic systems program office
SSR,security sector reform
SSS,Selective Service System
SSS,shelter subsystem
SSSC,"surface, subsurface search surveillance coordination"
SST,special support team (National Security Agency)
SSTR,"stability, security, transition, and reconstruction"
SSWG,space support working group
ST,short ton
ST,small tug
ST,strike team
S/T,short ton
ST&E,security test and evaluation
STA,system tape A
STAB,space tactical awareness brief
STA clk,station clock
STAMMIS,standard Army multi-command management information system
STAMP,standard air munitions package
STANAG,standardization agreement
STANAVFORLANT,"Standing Naval Forces, Atlantic"
STAR,scheduled theater airlift route
STAR,sensitive target approval and review
STAR,standard attribute reference
STAR,standard terminal arrival route
STAR,surface-to-air recovery
STAR,system threat assessment report
STARC,state area coordinators
STARS,Standard Accounting and Reporting System
START,Strategic Arms Reduction Treaty
STARTEX,start of exercise
STB,super tropical bleach
STC,secondary traffic channel
STD,sexually transmitted disease
STDM,synchronous time division multiplexer
STE,secure telephone equipment
S-Team,staff augmentation team
STEL STU III,Standford telecommunications (secure telephone)
STEP,software test and evaluation program
STEP,standardized tactical entry point
STEP,standard tool for employment planning
STG,seasonal target graphic
STICS,scalable transportable intelligence communications system
STO,special technical operations
STOC,special technical operations coordinator
STOD,special technical operations division
STOL,short takeoff and landing
STOMPS,stand-alone tactical operational message processing system
STON,short ton
STP,security technical procedure
STR,strength
STRAPP,"standard tanks, racks and pylons packages"
STRATOPS,strategic operations division
STREAM,standard tensioned replenishment alongside method
STS,special tactics squadron
STT,small tactical terminal
STT,special tactics team
STU,secure telephone unit
STU-III,secure telephone unit III
STW,strike warfare
STWC,strike warfare commander
STX,start of text
SU,search unit
SUBJ,subject
sub-JIB,subordinate-joint information bureau
SUBOPAUTH,submarine operating authority
sub-PIC,subordinate-press information center
SUBROC,submarine rocket
SUC,surf current
SUIC,service unit identification code
SUMMITS,scenario unrestricted mobility model of intratheater simulation
SUPE,supervisory commands program
SUPP,supplement
SUPPO,supply officer
SURG,surgeon
SUROBS,surf observation
SURPIC,surface picture
SUST BDE,sustainment brigade
SUW,surface warfare
SUWC,surface warfare commander
S/V,sailboat
SVC,Service
SVC,stored value card
SVIP,secure voice improvement program
SVLTU,service line termination unit
SVR,surface vessel radar
SVS,secure voice system
Sw,switch
SWA,Southwest Asia
SWAT,special weapons and tactics
SWBD,switchboard
SWC,strike warfare commander
SWC,swell/wave current
SWI,special weather intelligence
SWO,staff weather officer
SWORD,submarine warfare operations research division
SWPC,Space Weather Prediction Center
SWSOCC,Southwest Sector Operation Control Center North American Aerospace Defense Command  
SWXS,Space Weather Squadron
SXXI,SPECTRUM XXI
SXXI-O,SPECTRUM XXI-Online
SYDP,six year defense plan
SYG,Secretary-General
SYNC,synchronization
SYS,system
SYSCOM,systems command
SYSCON,systems control
SZ,surf zone
2-D,two-dimensional
2E,Role 2 enhanced
2LM,Role 2 light maneuver
3-D,three-dimensional
T,search time available
T,short ton
T,trackline pattern
T&DE,test and evaluation
T&E,test and evaluation
T2, technology transfer
TA,target acquisition
TA,target audience
TA,technical arrangement
TA,theater Army
TA,threat assessment
TAA,tactical assembly area
TAA,target audience analysis 
TAACOM,theater Army area command
TAADS,The Army Authorization Document System
TAAMDCOORD,theater Army air and missile defense coordinator 
TAB,tactical air base 
TAC ,tactical advanced computer 
TAC ,terminal access controller
TAC ,terminal attack control
TAC ,terminal attack controller 
TAC(A),tactical air coordinator (airborne) 
TACAIR,tactical air
TACAMO,take charge and move out (E-6A/B aircraft)
TACAN,tactical air navigation
TACC,tanker airlift control center
TAC-D,tactical deception
TACDAR,tactical detection and reporting
TACINTEL, tactical intelligence
TACLAN,tactical local area network
TACLOG,tactical-logistical
TACM,tactical air command manual
TACO,theater allied contracting office
TACON,tactical control
TACOPDAT,tactical operational data
TA/CP,technology assessment/control plan
TACP,tactical air control party
TACRON,tactical air control squadron
T-ACS,auxiliary crane ship
TACS,tactical air control system
TACS,theater air control system
TACSAT,tactical satellite
TACSIM,tactical simulation
TACSTANS,tactical standards
TACT,tactical aviation control team
TACTRAGRULANT,"Tactical Training Group, Atlantic"
TAD, tactical air direction
TAD,temporary additional duty (non-unit-related personnel)
TAD,theater air defense
TAD,time available for delivery  
TADC,tactical air direction center
TADCS,tactical airborne digital camera system
TADS,Tactical Air Defense System
TADS,target acquisition system and designation sight
TAES,theater aeromedical evacuation system
TAF,tactical air force
TAFIM,technical architecture framework for information management
TAFS,tactical aerodrome forecasts
TAFT,technical assistance field team
TAG,technical assessment group
TAG,technical assistance group
TAG,the adjutant general
TAG,Tomahawk land-attack missile aimpoint graphic
T-AGOS,tactical auxiliary general ocean surveillance
TAGS,theater air-ground system
T-AH,hospital ship
TAI,target area of interest
TAI,total active inventory
TAIS,transportation automated information systems
TAK,cargo ship
T-AKR,fast logistics ship
TALD,tactical air-launched decoy
TALON,Threat and Local Observation Notice
TAMCA,theater Army movement control agency
TAMCO,theater Army movement control center
TAMD,theater air and missile defense
TAMMC,theater army material management command
TAMMIS,theater Army medical management information system
TAMS,"transportation analysis, modeling, and simulation"
tanalt,tangent altitude
TAO,tactical action officer
TAO,tactical air officer
TAOC,tactical air operations center
TAP,troopship
TAR,tactical air request
TAR,Training and Administration of the Reserve
TARBS,transportable amplitude modulation and frequency modulation radio broadcast system
TARBUL,target bulletin
TARE,tactical record evaluation
TAREX,target exploitation
TAREX,target plans and operations
TARS,tethered aerostat radar system
TARWI,target weather and intelligence
TAS,tactical atmospheric summary
TAS,true air speed
T-ASA,Television Audio Support Agency
TASCID,tactical Automatic Digital Network (AUTODIN) satellite compensation interface device
TASCO,tactical automatic switch control officer
NDI,Non-Destructive Inspection
TASIP,tailored analytic intelligence support to individual electronic warfare and command and control warfare projects
NRIFSD,Non-Recoverable In-Flight Shut-Down
TASKORD,tasking order
TASMO,tactical air support for maritime operations
TASOSC,theater Army special operations support command
TASS,tactical automated security system
TASS,tactical automated switch system
TASWC,theater antisubmarine warfare commander
TAT,tactical analysis team
TAT,technical assistance team
TATC,tactical air traffic control
T-AVB,aviation logistics support ship
TAW,tactical airlift wing
TBC,theater business clearance
TBD,to be determined
TBM,tactical ballistic missile
TBM,theater ballistic missile
TBMCS,theater battle management core system
TBMD,theater ballistic missile defense
TB MED,technical bulletin medical
TBP,to be published
TBSL,to be supplied later
TBTC,transportable blood transshipment center
TC,tidal current
TC,transmit clock and/or telemetry combiner
TC,training circular
TC,Transportation Corps
TCA,time of closest approach
TCA,traditional combatant commander activity
TC-ACCIS,Transportation Coordinator’s Automated Command and Control Information System
TC-AIMS,Transportation Coordinator’s Automated Information for Movement System
TC-AIMS II,Transportation Coordinator’s Automated Information for Movement System II
TCAM,theater Army medical management information system (TAMMIS) customer assistance module
TCC,transmission control code
TCC,transportation component command
TCCF,tactical communications control facility
TCEM,theater contingency engineering management
TCF,tactical combat force
TCF,technical control facility
TCM,theater construction manager
TCM,theater container manager
TCMD,transportation control and movement document
TCN,third country national
TCN,transportation control number
TCN,troop contributing nations
TCO,termination contracting officer
TCO,transnational criminal organization
TCP,theater campaign plan
TCEP,"tasking, collection, processing, exploitation, and dissemination "
TCS,theater communications system
TCSEC,trusted computer system evaluation criteria
TCSP,theater consolidation and shipping point
TCTO,Time Compliance Technical Order
TD,temporary duty
TD,timing distribution
TD,theater distribution
TD,tie down
TD,total drift
TD,transmit data
TDA,Table of Distribution and Allowance
TDAD,Table of Distribution and Allowance (TDA) designation
TDBM,technical database management
TDBSS,Theater Defense Blood Standard System
TDC,target development cell
TDD,target desired ground zero (DGZ) designator
TDD,time-definite delivery
TDF,tactical digital facsimile
TDF,theater detention facility
TDIC,time division interface controller
TDIG,time division interface group
TDIM,time division interface module
TDL,tactical data link
TDM,time division multiplexed
TDMA,time division multiple access
TDMC,theater distribution management cell
TDMF,time division matrix function
TDMM,time division memory module
TDMX,time division matrix
TDN,tactical data network
TDN,target development nomination
TDN,theater distribution plan
TDP,transportation discrepancy report
TDRC,theater detainee reporting center
TDSG,time division switching group
TDSGM,time division switching group modified
TDT,theater display terminal
TDV,Technical Data Violation
TDY,temporary duty
TE,transaction editor
TEA,Transportation Engineering Agency
TEC,theater engineer command
tech,technical
TECHCON,technical control
TECHELINT,technical electronic intelligence
TECHEVAL,technical evaluation
TECHINTT,technical intelligence
TECHOPDAT,technical operational data
TECS II,Treasury Enforcement Communications System
TED,trunk encryption device
TEDAC,Terrorist Explosive Device Analytical Center (FBI)
TEK,TeleEngineering Kit 
TEL,transporter-erector-launcher
TELEX,teletype
TELINT,telemetry intelligence
TELNET,telecommunication network
TEMPER,tent extendible modular personnel
TENCAP,tactical exploitation of national capabilities program
TEO,team embarkation officer
TEOB,tactical electronic order of battle
TEP,test and evaluation plan
TEP,theater engagement plan
TERCOM,terrain contour matching
TERPES,tactical electronic reconnaissance processing and evaluation system 
TERPROM,terrain profile matching 
TERS,tactical event reporting system
TES,theater event system
TESS,Tactical Environmental Support System
TET,targeting effects team
TETK,TeleEngineering Toolkit
TEU,technical escort unit
TEU, twenty-foot equivalent unit
TEWLS,Theater Enterprise Wide Logistics System
TF,task force
TFA,toxic free area
TFADS,Table Formatted Aeronautic Data Set
TFC,threat finance cell
TFCICA,task force counterintelligence coordinating authority 
TFE,tactical field exchange
TFE,threat finance exploitation
TFE,transportation feasibility estimator 
TFF,total force fitness 
TFLIR,targeting forward-looking infrared
TFMS-M,Transportation Financial Management System-Military
TFR,temporary flight restriction
TFS,tactical fighter squadron
TFS,Tactical Forecast System 
TG,task group
TGC,trunk group cluster
TGEN,table generate
TGM,terminally guided munitions
TGM,trunk group multiplexer
TGMOW,transmission group module and/or orderwire
TGO,terminal guidance operations
TGT,target
TGTINFOREP,target information report
TGU,trunk compatibility unit
THAAD,Terminal High Altitude Area Defense
THT,tactical human intelligence team
THX,theater express
TI,threat identification
TI,training instructor
TIA,theater intelligence assessment 
TIAP,theater intelligence architecture program
TIB,theater intelligence brigade
TIB,toxic industrial biological
TIBS,tactical information broadcast service
TIC,target information center
TIC,toxic industrial chemical
TIDE,Terrorist Identities Datamart Environment
TIDP,technical interface design plan
TIDS,tactical imagery dissemination system
TIF,theater internment facility
TIFF,tagged image file format
TII,total inactive inventory
TIM,theater information management
TIM,toxic industrial material target intelligence officer
TIO,target intelligence package
TIO,trafficking in persons telephone interface planning guide
TIP,tactical information processing interpretation
TIPS,tactical optical surveillance system (TOSS) imagery processing system 
TIR,toxic industrial radiological
TIROS,television infrared observation satellite
TIS,technical interface specification
TIS,thermal imaging system
TISG,technical interoperability standards group
TISS,thermal imaging sensor system
TJAG,the judge advocate general
T-JMC,theater-joint movement center
T-JTB,theater-joint transportation board
TJTN,theater joint tactical network
TL,team leader
TLA,theater logistics analysis
TLAM,Tomahawk land-attack missile
TLAMM,theater lead agent for medical materiel
TLAM/N,Tomahawk land attack missile/nuclear
TLC,traffic load control
TLE,target location error
TLM,target list management
TLM,topographic line map
TLO,theater logistics overview
TLP,transmission level point
TLR,trailer
TLX,teletype
TM,tactical missilE
TM,target materials
TM,team member
TM,technical manual
TM,TROPO modem
TMAO,theater mortuary affairs office
TMAO,theater mortuary affairs officer 
TMB,tactical military information support operations battalion
TMD,tactical munitions dispenser
TMD,theater missile defense
TMEP,theater mortuary evacuation point
TMG,timing 
TMIP,theater medical information program
TMIS,theater medical information system
TML,terminal
TMLMC,theater medical logistic management center
TMMMC,theater medical materiel management center 
TMN,trackline multiunit non-return 
TMO,traffic management office
TMO,transportation management office 
TMP,target materials program
TMP,theater manpower forces 
TMP,telecommunications management program
TMR,trackline multiunit return
T/M/S,"type, model, and/or series"
TMT,time-phased force and deployment data management tool
TNAPS,tactical network analysis and planning system
TNAPS+,tactical network analysis and planning system plus
TNC,theater network operations center
TNCC,theater network operations control center
TNCO,transnational criminal organization
T-net,training net
TNF,theater nuclear force
TNL,target nomination list
T/O,table of organization
TO,technical order
T.O.,Technical Order
TO,theater of operations
TO&E,table of organization and equipment
TOA,table of allowance
TOC,tactical operations center
TOC,tanker airlift control center (TALCE) operations center
TOCU,tropospheric scatter (TROPO) orderwire control unit 
TOD, tactical ocean data 
TOD,time of day
TOE,table of organization and equipment 
TOF,time of flight 
TOFC,trailer on flatcar 
TOH, top of hill 
TOI,track of interest 
TOPINT,technical operational intelligence 
TOR ,term of reference
TOR ,time of receipt 
TOS ,time on station 
TOSS,tactical optical surveillance system
TOT,time on target
TOW,"tube launched, optically tracked, wire guided"
TP ,technical publication
TP,transportation priority
TP,turn point
TPC,tactical pilotage chart
TPC/PC,tactical pilotage chart and/or pilotage chart
TPE,theater provided equipment 
TPE,Trainer Proficiency Evaluation
TPED,"tasking, processing, exploitation, and dissemination"
TPED,theater personal effects depot type personnel element
TPERS,type personnel element
TPFDD,time-phased force and deployment data
TPFDI,time-phased force and deployment list
TPL,technical publications list
TPL,telephone private line
TPME," task, purpose, method, and effects"
TPMRC,theater patient movement requirements center
TPO,task performance observation
TPRC,theater planning response cell
TPT,tactical petroleum terminal
TPTRL,time-phased transportation requirements list
TPU,tank pump unit
TQ,tactical questioning
TRA,technical review authority
TRAC2ES,United States Transportation Command Regulating and Command and Control Evacuation System
TRACON,terminal radar approach control facility
TRADOC,United States Army Training and Doctrine Command
TRAM,target recognition attack multisensor
Trans BDE,transportation brigade
Trans Det RPO,transportation detachment rapid port opening
TRANSCEC,transmission security
TRAP,tactical recovery of aircraft and personnel (Marine Corps)
TRAP,tactical related applications
TRAP,"tanks, racks, adapters, and pylons"
TRAP,terrorism research and analysis program
TRC,tactical radio communication
TRC,transmission release code
TRCC,tactical record communications center
TRE,tactical receive equipment
TREAS,Department of the Treasury
TREE,transient radiation effects on electronics
TRIADS,Tri-Wall Aerial Distribution System
TRICON,triple container
TRI-TAC,Tri-Service Tactical Communications Program
TRK,truck
TRK,trunk
TRNG,training
TRO,training and readiness oversight
TROPO,troposphere
TROPO,tropospheric scatter
TRP,target reference point
TRS,tactical reconnaissance squadron
TS,terminal service
TS,time-sensitive
TS,top secret
TSA,target system analysis
TSA,theater storage area
TSA,Transportation Security Administration
TSA,travel security advisory 
TSB,technical support branch 
TSB,trunk signaling buffer
TSBn,transportation support battalion
TSC,theater security cooperation
TSC,theater support command
TSC,theater sustainment command
TSCIF,tactical sensitive compartmented information facility
TSCM,technical surveillance countermeasures
TSCO,target selection confusion of the operator
TSCO,top secret control officer 
TSCP,theater security cooperation plan
TSCR,time sensitive collection requirement
TSE,tactical support element
TSEC,transmission security
TSG,targeting support group
TSG,tri-Service group
TSG,test signal generator
TSGCE,tri-Service group on communications and electronics
TSGCEE,tri-Service group on communications and electronic equipment
TSM,trunk signaling message
TSN,trackline single-unit non-return
TSN,track supervision net
TSO,technical standard order
TSO, telecommunications service order
TSOC,tactical special operations command
TSOC,theater special operations command
TSP,telecommunications service priority
TSR,telecommunications service request
TSR,theater source registry
TSR,theater support representative
TSS,trackline single-unit return
TSS,target sensing system
TSS,timesharing system
TSS,time signal set
TSS,traffic service station
TSSP,tactical satellite signal processor
TSSR,tropospheric scatter (TROPO)-satellite support radio tactical support team 
TST,terminal support team
TST,tactical support team
TST,time-sensitive target
TSWA,temporary secure working area
TT,terminal transfer
TT&C,"telemetry, tracking, and commanding"
TTAN,transportation tracking account number
TTB,transportation terminal battalion
TTD,tactical terrain data
TTD,technical task directive
TTFACOR,"targets, threats, friendlies, artillery, clearance, ordnance, restrictions "
TTG,thermally tempered glass
TTL,"tagging, tracking, and locating"
TTL,transistor-transistor logic
TTM,threat training manual
TTM,training target material
TTN,transportation tracking number
TTT,time to target
TTU,transportation terminal unit
TTY,teletype
TUBA,transition unit box assembly 
TUCHA,type unit characteristics file
TUCHAREP,type unit characteristics report
TUDET,type unit equipment detail file
TV,television
TVA,Tennessee Valley Authority
TW&A,threat warning and assessment
TWC,Office for Counterterrorism Analysis    
TWC,total water current
TWCF,Transportation Working Capital Fund
TWCM,theater wartime construction manager
TWD,transnational warfare counterdrug analysis
TWDS,tactical water distribution system
TWI,Office for Information Warfare Support   
TWPL,teletypewriter private line
TWX,teletypewriter exchange
TX,transmitter
TX,transmit
TYCOM,type commander 
U,wind speed
UA,unmanned aircraft
UAOBS,upper air observation
UAR,unconventional assisted recovery
UARCC,unconventional assisted recovery coordination cell
UAS,unmanned aircraft system
UAV,unmanned aerial vehicle
U/C,unit cost
U/C,upconverter
UCFF,Unit Type Code Consumption Factors File
UCMJ,Uniform Code of Military Justice
UCP,Unified Command Plan
UCT,underwater construction team
UCR,Unsatisfactory Conidtion Report
UDAC,unauthorized disclosure analysis center
UDC,unit descriptor code
UDESC,unit description
UDL,unit deployment list
UDL,unit designation list
UDP,unit deployment program
UDT,underwater demolition team
UE,unit equipment
UEWR,upgraded early warning radar
UFAC,Underground Facilities Analysis Center
UFC,Unified Facilities Criteria
UFO,ultrahigh frequency follow-on
UFR,unfunded requirement
UGA,ungoverned area
UGIRH,Urban Generic Information Requirements Handbook
UGM-84A,Harpoon
UGM-96A,Trident I
UGO,unified geospatial-intelligence operations
UHF,ultrahigh frequency
UHV,Upper Huallaga Valley
UIC,unit identification code
UII,Unique Item Identifier
UICIO,unit identification code information officer
UIRV,unique interswitch rekeying variable
UIS,unit identification system
UJTL,Universal Joint Task List
UK,United Kingdom
UK(I),United Kingdom and Ireland
ULC,unit level code
ULF,ultra low frequency
ULLS,unit level logistics system
ULN,unit line number
ULSD,ultra-low sulfur diesel
UMCC,unit movement control center 
UMCM,underwater mine countermeasures
UMD,unit manning document
UMD,unit movement data
UMIB,urgent marine information broadcast
UMMIPS,uniform material movement and issue priority system
UMO,unit movement officer
UMPR,unit manpower personnel record
UMT,unit ministry team
UN,United Nations
UNAMIR,United Nations Assistance Mission in Rwanda
UNC,United Nations Command
UNCLOS,United Nations Convention on the Law of the Sea United
UN CMCoord,Nations humanitarian civil-military coordination
UNCTAD,United Nations Conference on Trade and Development
UND,urgency of need designator 
UNDAC,United Nations disaster assessment and coordination
UNDFS,United Nations Department of Field Support
UNDHA,United Nations Department of Humanitarian Affairs
UN-DMT,United Nations disaster management team
UNDP,United Nations development programme
UNDPKO,United Nations Department of Peacekeeping Operations
UNEF,United Nations emergency force
UNEP,United Nations environment programme
UNESCO,"United Nations Educational, Scientific, and Cultural Organization"
UNHAS,United Nations Humanitarian Air Service
UNHCHR,United Nations High Commissioner for Human Rights
UNHCR,United Nations Office of High Commissioner for Refugees
UNHQ,United Nations Headquaters
UNICEF,United Nations Children's Fund
UNIFIL,United Nations Interim Force in Lebanon
UNIL,unclassified national information library
UNITAF,unified task force
UNITAR,United Nations Institure for Training and Research
UNITREP,unit status and identity report
UNJLC,United Nations Joint Logistic Centre
UNLOC,United Nations logistic course
UNMEM,United Nations military expert on mission
UNMIH,United Nations Mission in Haiti
UNMILPOC,United Nations military police course
UNMOC,United Nations military observers course
UNMOVCC,United Nations movement control course
UNO,unit number
UNOCHA,United Nations Office for the Coordination of Humanitarian Affairs 
UNODC,United Nations Office on Drugs and Crime 
UNODIR,unless otherwise directed
UNOSOM,United Nations Operations in Somalia
UNPA,United Nations Participation Act
UNPROFOR,United Nations protection force
UNREP,underway replenishment
UNREP CONSOL,underway replenishment consolidation
UNRWA,United Nations Relief and Works Agency for Palestine Refugees in the Near East 
UNSC,United Nations Security Council
UNSCR,United Nations Security Council resolution
UNSG,United Nations Secretary-General
UNSOC,United Nations staff officers course
UNTAC,United Nations Transition Authority in Cambodia United Nations Truce and Supervision Organization United Nations volunteer
UOF,use of force
UON,urgent operational need
UP&TT,unit personnel and tonnage table
URDB,user requirements database
URL,uniform resource locater
URN,unit reference number
US&R,urban search and rescue
USA,United States Army
USAB,United States Army barracks
USACCSA,United States Army Command and Control Support Agency 
USACE,United States Army Corps of Engineers
USACFSC,United States Army Community and Family Support Center 
USACHPPM,United States Army Center for Health Promotion and Preventive Medicine 
USACIDC,United States Army Criminal Investigation Command 
USAEDS,United States Atomic Energy Detection System
USAF,United States Air Force
USAFE,United States Air Forces in Europe
USAFEP,"United States Air Force, Europe pamphlet"
USAFLANT,"United States Air Force, Atlantic Command"
USAFR,United States Air Force Reserve
USAFRICOM,United States Africa Command
USAFSOC,"United States Air Force, Special Operations Command"
USAFSOF,"United States Air Force, Special Operations Forces"
USAFSOS,United States Air Force Special Operations School
USAID,United States Agency for International Development
USAITAC,United States Army Intelligence Threat Analysis Center
USAJFKSWC,United States Army John F. Kennedy Special Warfare Center
USAMC,United States Army Materiel Command
USAMMA,United States Army Medical Materiel Agency
USAMPS,United States Army Military Police School
USAMRICD,United States Army Medical Research Institute of Chemical Defense
USAMRIID,United States Army Medical Research Institute of Infectious Diseases
USAMRMC,United States Army Medical Research and Materiel Command 
USANCA,United States Army Nuclear and Combating Weapons of Mass Destruction Agency 
USAO,United States Attorney Office
USAR,United States Army Reserve
USARCENT,"United States Army, Central Command"
USARDECOM,"United States Army Research, Development, and Engineering Command"
USAREUR,"United States Army, European Command"
USARIEM,United States Army Research Institute of Environmental Medicine 
USARJ,"United States Army, Japan"
USARNORTH,"United States Army, North"
USARPAC,"United States Army, Pacific Command"
USASMDC/ARSTRAT,"United States Army, Southern Command United States Army Space and Missile Defense "
USASOC,United States Army Special Operations Command
USB,Command/Army Forces Strategic Command United States Army Special Operations Command upper side band
USBP,United States Border Patrol
USC,United States Code
USCENTCOM,United States Central Command
USCG,United States Coast Guard
USCGR,United States Coast Guard Reserve
USCIS,United States Citizenship and Immigration Services
USCS,United States Cryptologic System
USCS,United States Customs Service
USCYBERCOM,United States Cyber Command
USDA,United States Department of Agriculture
USD(A&T),Under Secretary of Defense for Acquisition and Technology
USDAO,United States defense attaché office
USD(AT&L),"Under Secretary of Defense for Acquisition, Technology, and Logistics"
USD(C),Under Secretary of Defense (Comptroller)
USDELMC,United States Delegation to the NATO Military Committee
USD(I),Under Secretary of Defense for Intelligence
USD(P),Under Secretary of Defense for Policy
USD(P&R),Under Secretary of Defense for Personnel and Readiness
USD(R&E),Under Secretary of Defense for Research and Engineering
USELEMCMOC,United States Element Cheyenne Mountain Operations Center 
USELEMNORAD,"United States Element, North American Aerospace Defense Command "
USERID,user identification
USERRA,Uniformed Services Employment and Reemployment Rights Act 
USEUCOM,United States European Command
USFF,United States Fleet Forces Command
USFJ,"United States Forces, Japan"
USFK,"United States Forces, Korea"
USFORAZORES,"United States Forces, Azores"
USFS,United States Forest Service
USFWS,United States Fish and Wildlife Service
USG,United States Government
USGS,United States Geological Survey
USIA,United States Information Agency
USIC,United States interdiction coordinator
USIS,United States Information Service
USJFCOM,United States Joint Forces Command
USLANTFLT,United States Atlantic Fleet
USLO,United States liaison office
USLO,United States liaison officer
USMARFORCENT,"United States Marine Component, Central Command"
USMARFORLANT,"United States Marine Component, Atlantic Command"
USMARFORNORTH,United States Marine Corps Forces North
